Metadata	Feature	Value	Coefficient	N	N.not.0	P.value	Q.value
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Corynebacteriales|D_4_Corynebacteriaceae|D_5_Corynebacterium 1	Children	-6.04925886841046e-06	177	33	0.385884968144304	0.716295930779844
Age_grp	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_metagenome|D_5_metagenome	Children	-0.000168765571167188	177	73	0.386551325546326	0.716629157687899
Urban2	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Actinomycetales|D_4_Actinomycetaceae|D_5_Arcanobacterium	B	1.67660229714208e-06	177	1	0.390189064754953	0.717947879149114
Urban2	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Bacteroidaceae|D_5_Bacteroides	B	0.00308276008442259	177	172	0.390014177917654	0.717947879149114
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Ruminococcus] gnavus group	B	0.0013892178228017	177	3	0.389614370996529	0.717947879149114
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Tyzzerella 4	B	2.47433678550417e-05	177	1	0.390189064754948	0.717947879149114
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae|D_5_	Children	4.04714248878727e-06	177	6	0.388210452458827	0.717947879149114
Age_grp	D_0_Bacteria|D_1_Spirochaetes|D_2_Spirochaetia|D_3_Spirochaetales|D_4_Spirochaetaceae	Children	-0.00250615743977443	177	106	0.389293263383829	0.717947879149114
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured	B	0.000525188488515267	177	154	0.3922231919399	0.720789686061838
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Lactobacillaceae|D_5_Lactobacillus	M	-0.000959266239614096	177	29	0.393731905651132	0.721760106000582
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminococcus 1	B	-0.000755796999530528	177	173	0.393699565623983	0.721760106000582
Urban2	D_0_Archaea|D_1_Euryarchaeota|D_2_Thermoplasmata|D_3_Methanomassiliicoccales|D_4_Methanomethylophilaceae|D_5_	B	2.86079881615678e-06	177	2	0.395728009775157	0.721879562422225
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Carnobacteriaceae|D_5_Granulicatella	C	5.74364683217078e-05	177	8	0.396249107633939	0.721879562422225
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae|D_5_uncultured	B	-5.12996567559012e-05	177	106	0.395939147472775	0.721879562422225
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Lactobacillaceae	M	-0.000956743584010694	177	30	0.394972992749426	0.721879562422225
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Streptococcaceae	C	0.00148237741238519	177	138	0.395401389788565	0.721879562422225
Urban2	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Atopobiaceae|D_5_Atopobium	B	2.31146480779057e-06	177	4	0.397897792104751	0.722577691748048
Urban2	D_0_Bacteria|D_1_Cyanobacteria|D_2_Melainabacteria|D_3_Gastranaerophilales|D_4_uncultured rumen bacterium|D_5_uncultured rumen bacterium	C	6.42907228998221e-05	177	81	0.399141626897233	0.722577691748048
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Eubacterium] ventriosum group	M	-8.01721352978406e-05	177	47	0.399577609431325	0.722577691748048
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Roseburia	C	0.000983338081852324	177	152	0.399285938416684	0.722577691748048
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_	Children	-7.92286286999308e-05	177	147	0.399352531717193	0.722577691748048
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Marinifilaceae	M	-8.12386493061244e-05	177	107	0.397132840382903	0.722577691748048
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae UCG-003	Children	0.000175819269125847	177	53	0.401051152752469	0.724352511474398
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae AC2044 group	B	-7.70252247025025e-05	177	17	0.40179631084021	0.724809031319594
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminiclostridium 9	B	3.54445669846875e-05	177	98	0.403566077520658	0.726221596711992
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales	B	-0.00046822320272801	177	177	0.403284651966027	0.726221596711992
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Planococcaceae|D_5_Kurthia	M	0.000258063209675444	177	10	0.406313666698246	0.730139739323255
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Acidaminococcaceae|D_5_Phascolarctobacterium	M	-0.000261331906258219	177	166	0.406735452612139	0.730139739323255
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Ruminococcus] torques group	C	0.000239283337847036	177	151	0.408591915374743	0.732578927444119
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_GCA-900066575	C	1.97218632790162e-05	177	43	0.410952132106905	0.734128080656995
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminococcaceae UCG-008	M	3.94431625526301e-05	177	85	0.410896676014098	0.734128080656995
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_Mitochondria|D_5_uncultured rumen bacterium	M	-1.46183622705492e-06	177	3	0.410740631491636	0.734128080656995
Urban2	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_uncultured	B	-0.00087754104197691	177	164	0.413279551562113	0.735607617774402
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Planococcaceae|D_5_Kurthia	Children	-0.000252985962965877	177	10	0.413154028731796	0.735607617774402
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Streptococcaceae|D_5_Streptococcus	M	-0.00104931547353187	177	133	0.413083442550895	0.735607617774402
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Acidaminococcaceae	M	-0.000256498025578944	177	166	0.415330020130796	0.738364480232525
Gender	D_0_Archaea|D_1_Euryarchaeota|D_2_Methanobacteria|D_3_Methanobacteriales|D_4_Methanobacteriaceae|D_5_Methanobrevibacter	M	-4.9031501924342e-05	177	89	0.417906772421882	0.738485917172882
Age_grp	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales|D_4_vadinBE97|D_5_uncultured bacterium	Children	-0.000168850103031218	177	100	0.417223657240987	0.738485917172882
Urban2	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales|D_4_Victivallaceae|D_5_Victivallis	C	5.44260478188299e-05	177	55	0.417049276393565	0.738485917172882
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pasteurellales|D_4_Pasteurellaceae|D_5_	C	-2.06151089284263e-05	177	14	0.417437182782793	0.738485917172882
Age_grp	D_0_Bacteria|D_1_Spirochaetes|D_2_Spirochaetia|D_3_Spirochaetales|D_4_Spirochaetaceae|D_5_GWE2-31-10	Children	0.000140991937461652	177	14	0.416073255432213	0.738485917172882
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae	C	0.00195672270224396	177	160	0.419306517346149	0.74007097545987
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_CAG-56	C	5.59660461306791e-05	177	50	0.421135860538583	0.740635587470483
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Peptostreptococcaceae|D_5_Terrisporobacter	B	1.2967628389094e-05	177	16	0.420661747939133	0.740635587470483
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales	B	0.00194701665832966	177	165	0.420736668335886	0.740635587470483
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Marinifilaceae|D_5_Odoribacter	Children	2.52060472856547e-05	177	44	0.422792215421498	0.742661266229648
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Coxiellales|D_4_Coxiellaceae|D_5_Coxiella	Children	-7.86412798289853e-06	177	5	0.424530953334163	0.74414432230183
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Flavobacteriales	M	-7.72609726459979e-05	177	9	0.424647575226588	0.74414432230183
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Bacteroides] pectinophilus group	C	5.25163263341141e-05	177	37	0.425299366781345	0.74440031855189
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Ruminococcus] gauvreauii group	Children	4.22596209025616e-05	177	78	0.429492141608902	0.746983147383567
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_	C	-0.000100050897323968	177	147	0.430506923159668	0.746983147383567
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Subdoligranulum	M	0.000255507192153416	177	175	0.430421648389019	0.746983147383567
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_uncultured	B	-0.00017049814612819	177	129	0.431849632081125	0.746983147383567
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae|D_5_Catenibacterium	Children	0.000163929226495616	177	152	0.431410151362085	0.746983147383567
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Carnobacteriaceae	B	4.97710918812708e-05	177	20	0.428315877212479	0.746983147383567
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Streptococcaceae	M	-0.00102763967243981	177	138	0.428682971624458	0.746983147383567
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Aeromonadales|D_4_Succinivibrionaceae	M	-0.00598524333321057	177	162	0.42988028491483	0.746983147383567
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae	B	0.00177098105583781	177	160	0.430933777631273	0.746983147383567
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Flavobacteriales	Children	7.6194107911379e-05	177	9	0.428650125426607	0.746983147383567
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Peptostreptococcaceae|D_5_Paeniclostridium	M	-5.94072357416758e-07	177	1	0.432522332854493	0.74705710927701
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured	C	0.000518565548713074	177	154	0.432907414547072	0.74705710927701
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Bacteroidales RF16 group|D_5_uncultured bacterium	M	-0.000321594501595733	177	80	0.434378080434281	0.748717253394921
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Christensenellaceae|D_5_Christensenellaceae R-7 group	B	0.000558113678643168	177	169	0.435844127862923	0.750365562823652
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Porphyromonadaceae|D_5_Porphyromonas	M	5.49334653979334e-05	177	9	0.439113762721171	0.753225063319041
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae NC2004 group	M	1.22921240401858e-05	177	16	0.439771325932059	0.753225063319041
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Aeromonadales|D_4_Succinivibrionaceae|D_5_Succinivibrio	M	-0.00321599420743951	177	152	0.43859216517645	0.753225063319041
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pasteurellales|D_4_Pasteurellaceae|D_5_	Children	-1.45689504726363e-05	177	14	0.439040017444175	0.753225063319041
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Christensenellaceae	B	0.000570964701506316	177	169	0.440063556015201	0.753225063319041
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_Prevotella	M	7.95170892083821e-05	177	6	0.44183358337737	0.753338883138262
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Anaerostipes	M	-0.000351167243716864	177	127	0.442688949670243	0.753338883138262
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Howardella	B	-2.47808563669932e-06	177	11	0.441502117441586	0.753338883138262
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae|D_5_Turicibacter	B	-2.96145334534763e-06	177	4	0.442574594524049	0.753338883138262
Gender	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Coriobacteriales Incertae Sedis	M	2.80480124130165e-06	177	8	0.442430299682149	0.753338883138262
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Eubacterium] eligens group	M	-0.000603846522233606	177	150	0.443751673125259	0.754275361247554
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pseudomonadales|D_4_Moraxellaceae|D_5_Acinetobacter	C	-0.000226800422973729	177	6	0.444274086370345	0.754292335798325
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiales vadinBB60 group|D_5_uncultured bacterium	C	-0.000477921439613427	177	144	0.445835580016041	0.755201350729129
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales	C	0.00198625747177295	177	165	0.445810151059259	0.755201350729129
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Carnobacteriaceae	C	5.12989994245387e-05	177	20	0.448581316292746	0.758978962738991
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Peptococcaceae|D_5_	Children	-3.63653720252741e-06	177	3	0.451418268344347	0.759589757006235
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminococcus 1	M	-0.000536536961636299	177	173	0.450247390059568	0.759589757006235
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Deltaproteobacteria|D_3_Desulfovibrionales|D_4_Desulfovibrionaceae|D_5_Desulfovibrio	B	8.13610383596857e-05	177	119	0.452038469522732	0.759589757006235
Urban2	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_metagenome|D_5_metagenome	C	0.000198493272351092	177	73	0.450574444175752	0.759589757006235
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae	C	0.0033159442249748	177	176	0.451807335515341	0.759589757006235
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Aeromonadales|D_4_Succinivibrionaceae	Children	-0.00569391037235062	177	162	0.450266082394894	0.759589757006235
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Peptococcaceae|D_5_	C	-4.8977561719889e-06	177	3	0.452555859407773	0.759592046805293
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_p-2534-18B5 gut group|D_5_uncultured bacterium	Children	-0.000624608904054876	177	74	0.4547970912861	0.761162171252398
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiaceae 1|D_5_Clostridium sensu stricto 1	Children	-0.000683939406261668	177	158	0.454883333730568	0.761162171252398
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XIII|D_5_Family XIII UCG-001	Children	1.22838161399877e-05	177	65	0.456197730292682	0.761162171252398
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_Alphaproteobacteria bacterium canine oral taxon 081	Children	0.000114903184089719	177	17	0.45715794573304	0.761162171252398
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_uncultured rumen bacterium	Children	-4.06413277115389e-05	177	23	0.457571964947248	0.761162171252398
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Enterobacteriales|D_4_Enterobacteriaceae|D_5_Providencia	B	3.20352648160285e-05	177	3	0.457628071710851	0.761162171252398
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pseudomonadales|D_4_Moraxellaceae	C	-0.000223007136325651	177	10	0.456407261428128	0.761162171252398
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales	M	0.00144865686524873	177	165	0.4551173392768	0.761162171252398
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Eubacterium] hallii group	M	0.000123852602211542	177	149	0.459726130416315	0.763788785522366
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Blautia	C	-0.000406932597009517	177	174	0.46056891985183	0.764326324714649
Urban2	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales|D_4_vadinBE97|D_5_	C	1.59293549066139e-05	177	5	0.462677546725348	0.766098255095289
Urban2	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales	C	-0.000468602322564214	177	68	0.462167422518138	0.766098255095289
Gender	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Corynebacteriales|D_4_Corynebacteriaceae	M	5.24286279737438e-06	177	34	0.464309526686622	0.767936655373829
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Anaerostipes	B	0.000414902783801079	177	127	0.466853864742193	0.771278214254218
Age_grp	D_0_Bacteria|D_1_Cyanobacteria|D_2_Melainabacteria|D_3_Gastranaerophilales|D_4_gut metagenome|D_5_gut metagenome	Children	-0.000127351927835064	177	34	0.468512737278472	0.772056968029028
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Fournierella	C	-2.56130799094859e-05	177	61	0.469353430715719	0.772056968029028
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_|D_5_	M	-6.52723888809963e-06	177	9	0.469423224446997	0.772056968029028
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Flavobacteriales|D_4_Flavobacteriaceae	M	-3.87536644011083e-05	177	5	0.46856075215682	0.772056968029028
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Leuconostocaceae|D_5_Leuconostoc	M	4.94288957987689e-06	177	12	0.470539779712434	0.7727339776898
Gender	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Izimaplasmatales|D_4_uncultured bacterium|D_5_uncultured bacterium	M	-4.13531751850568e-05	177	30	0.470884767654722	0.7727339776898
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiales vadinBB60 group|D_5_metagenome	B	7.1529216025136e-05	177	70	0.474708924099433	0.77481798521823
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_uncultured	M	-0.000124337406193088	177	129	0.474786564311714	0.77481798521823
Urban2	D_0_Bacteria|D_1_Kiritimatiellaeota|D_2_Kiritimatiellae|D_3_WCHB1-41|D_4_uncultured rumen bacterium|D_5_uncultured rumen bacterium	B	0.000223402831646565	177	60	0.47363531350516	0.77481798521823
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Chitinophagales|D_4_Chitinophagaceae	M	-1.62086040436178e-06	177	4	0.474574069499455	0.77481798521823
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae	M	0.00128931035620924	177	160	0.474658177149203	0.77481798521823
Urban2	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Coriobacteriaceae|D_5_	C	-4.10726857023037e-06	177	2	0.476279262550968	0.776208592703198
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae|D_5_	Children	0.000282310379623733	177	108	0.476785373987746	0.776208592703198
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_|D_4_|D_5_	B	3.73993279097838e-05	177	25	0.477924323323599	0.776208592703198
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Sphingomonadales|D_4_Sphingomonadaceae|D_5_Sphingomonas	M	3.16025060836154e-06	177	4	0.477658397572493	0.776208592703198
Urban2	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured Erysipelotrichaceae bacterium|D_5_uncultured Erysipelotrichaceae bacterium	B	-2.87610041707932e-06	177	2	0.478275267378941	0.776208592703198
Urban2	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_	B	0.000184327178348279	177	83	0.478877196059211	0.776329551320659
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Butyricicoccus	C	-5.27967371119463e-05	177	146	0.480113780558039	0.777477981277704
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiaceae 1	Children	-0.000642583565985641	177	162	0.481635936055016	0.779085821838443
Gender	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales|D_4_Victivallaceae|D_5_Victivallis	M	-3.49053237118555e-05	177	55	0.484389647698681	0.780448218270758
Gender	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured bacterium|D_5_uncultured bacterium	M	-0.000123022254379467	177	148	0.486148340528127	0.780448218270758
Gender	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured rumen bacterium|D_5_uncultured rumen bacterium	M	3.81508094841261e-06	177	9	0.484933825957285	0.780448218270758
Urban2	D_0_Bacteria|D_1_Verrucomicrobia|D_2_Verrucomicrobiae|D_3_Verrucomicrobiales|D_4_Akkermansiaceae|D_5_Akkermansia	B	0.000108888622528773	177	41	0.486719744818312	0.780448218270758
Urban2	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Prevotellaceae	B	-0.00589520589195127	177	177	0.48476120863264	0.780448218270758
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Carnobacteriaceae	M	3.51644615751342e-05	177	20	0.48530798875317	0.780448218270758
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Acidaminococcaceae	B	-0.000274558117595772	177	166	0.48419111115715	0.780448218270758
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Enterobacteriales|D_4_Enterobacteriaceae	Children	0.00204405078583343	177	164	0.486259330405208	0.780448218270758
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_	M	-0.000144726523306146	177	83	0.488227908535313	0.782014669601721
Age_grp	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Leptotrichiaceae|D_5_Leptotrichia	Children	-1.04116074808677e-05	177	5	0.488896447024633	0.782234315239412
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Marinifilaceae	Children	6.59136779952446e-05	177	107	0.489649376408564	0.782588362728997
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Peptococcaceae|D_5_uncultured	B	-5.81586757319719e-06	177	7	0.492984207399122	0.785986728379186
Urban2	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Veillonellaceae|D_5_Veillonella	B	-8.3234906202821e-05	177	94	0.492893780272521	0.785986728379186
Urban2	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Fusobacteriaceae	C	-0.000424921378428754	177	57	0.493377538738022	0.785986728379186
