Metadata	Feature	Value	Coefficient	N	N.not.0	P.value	Q.value
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Family XI|D_5_Gemella	M	7.99292877001822e-05	154	10	0.330956139571298	0.656201022019367
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiales vadinBB60 group|D_5_metagenome	Children	-7.07880551435698e-05	154	74	0.33433239166039	0.656201022019367
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiales vadinBB60 group|D_5_uncultured rumen bacterium	M	6.13055283748422e-05	154	38	0.334534955128084	0.656201022019367
Gender	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Leptotrichiaceae|D_5_Leptotrichia	M	3.34275243308066e-05	154	5	0.334954563464927	0.656201022019367
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Paracaedibacterales|D_4_Paracaedibacteraceae|D_5_uncultured	Medium	-3.74970252448502e-05	154	48	0.33286749526791	0.656201022019367
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_Mitochondria|D_5_	M	0.00023147088907114	154	4	0.331411462114492	0.656201022019367
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Flavobacteriales|D_4_Flavobacteriaceae	M	8.25773468233122e-06	154	1	0.329931031514161	0.656201022019367
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Flavobacteriales|D_4_Weeksellaceae	M	3.44968919104362e-05	154	1	0.329931031514161	0.656201022019367
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Peptococcaceae	M	-2.81101938903691e-05	154	82	0.33356400180284	0.656201022019367
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pasteurellales|D_4_Pasteurellaceae	M	0.000514068080877864	154	139	0.327871941990962	0.656201022019367
Gender	D_0_Bacteria|D_1_Spirochaetes|D_2_Spirochaetia|D_3_Spirochaetales|D_4_Spirochaetaceae	M	0.00474012434783367	154	96	0.330964259415818	0.656201022019367
Urban	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales	Medium	0.00018810183351978	154	147	0.32809968235175	0.656201022019367
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Flavobacteriales	M	4.27323665897389e-05	154	1	0.32993103151416	0.656201022019367
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria	Children	-0.000247338927322549	154	39	0.326340525151531	0.656201022019367
Gender	D_0_Bacteria|D_1_Spirochaetes|D_2_Spirochaetia|D_3_Spirochaetales|D_4_Spirochaetaceae|D_5_GWE2-31-10	M	0.000199030073331685	154	25	0.340524763641543	0.66592853422618
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Peptostreptococcaceae|D_5_Terrisporobacter	Medium	-1.69922844589154e-05	154	17	0.343237323625672	0.668857156304186
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae|D_5_	Children	-1.78170051205888e-05	154	8	0.343116684751968	0.668857156304186
Age_grp	D_0_Bacteria|D_1_Epsilonbacteraeota|D_2_Campylobacteria|D_3_Campylobacterales|D_4_Helicobacteraceae|D_5_Helicobacter	Children	4.32653990606735e-05	154	14	0.34442712619933	0.669051850010267
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Blautia	M	-0.000528016023203825	154	152	0.345160264128821	0.669051850010267
Urban	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Fusobacteriaceae|D_5_Fusobacterium	Medium	-0.000215650486388406	154	26	0.344860550727781	0.669051850010267
Gender	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Atopobiaceae|D_5_uncultured	M	1.98463125450473e-05	154	31	0.348033297443287	0.673435255685516
Age_grp	D_0_Bacteria|D_1_Verrucomicrobia|D_2_Verrucomicrobiae|D_3_Opitutales|D_4_Puniceicoccaceae	Children	-0.000889350670603345	154	55	0.348899369544289	0.673926676961864
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Leuconostocaceae|D_5_Leuconostoc	M	-2.33967456937607e-06	154	6	0.350120695861546	0.675101376783821
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Bacteroidales RF16 group|D_5_uncultured bacterium	Children	-0.000431194478040831	154	70	0.351012276269995	0.675637266037176
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XIII|D_5_Family XIII AD3011 group	Children	-5.77269496694057e-05	154	105	0.354099076020957	0.676845629685892
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_unidentified rumen bacterium RF32	Children	3.44722366975153e-05	154	17	0.353468255858825	0.676845629685892
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Coxiellales|D_4_Coxiellaceae|D_5_Coxiella	Children	6.31304931392544e-06	154	3	0.353516617594661	0.676845629685892
Gender	D_0_Bacteria|D_1_Spirochaetes|D_2_Spirochaetia|D_3_Spirochaetales|D_4_Spirochaetaceae|D_5_Treponema 2	M	0.0045385964377098	154	93	0.352518894135296	0.676845629685892
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Porphyromonadaceae|D_5_Porphyromonas	M	0.00030452379241718	154	12	0.35815035329487	0.677205793430861
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Rikenellaceae|D_5_dgA-11 gut group	Children	0.000362427262737311	154	35	0.35785346552729	0.677205793430861
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_CAG-56	M	3.55415412030457e-05	154	45	0.359083023681351	0.677205793430861
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnoclostridium	M	-4.05279128434832e-05	154	36	0.357819896214489	0.677205793430861
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospira	Medium	-0.000170733093580967	154	99	0.357113626962041	0.677205793430861
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae|D_5_Erysipelotrichaceae UCG-006	M	-1.68616317162706e-05	154	62	0.356016386166854	0.677205793430861
Age_grp	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_metagenome|D_5_metagenome	Children	-0.000392323725798104	154	91	0.356241894398851	0.677205793430861
Age_grp	D_0_Bacteria|D_1_Verrucomicrobia|D_2_Verrucomicrobiae|D_3_Opitutales|D_4_Puniceicoccaceae|D_5_Cerasicoccus	Children	-0.000868710706160886	154	23	0.359208159276678	0.677205793430861
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Paenibacillaceae|D_5_Paenibacillus	Children	1.18662223342888e-05	154	5	0.363920154396682	0.678609116415592
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XI|D_5_Anaerococcus	Medium	-9.21853912302466e-07	154	4	0.369197875325104	0.678609116415592
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae UCG-008	M	-9.93327317937974e-06	154	13	0.364037990519069	0.678609116415592
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_uncultured	Medium	2.01459604953675e-05	154	44	0.367556474027387	0.678609116415592
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminococcaceae UCG-008	Medium	-2.76601074624024e-05	154	54	0.365900047122941	0.678609116415592
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminococcaceae UCG-009	Children	-8.67274475169883e-05	154	76	0.368099029151582	0.678609116415592
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Veillonellaceae|D_5_Megasphaera	M	0.000319317310603317	154	9	0.367582490262872	0.678609116415592
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_uncultured|D_5_uncultured alpha proteobacterium	M	-5.92903497415932e-06	154	12	0.365340336495328	0.678609116415592
Urban	D_0_Bacteria|D_1_Verrucomicrobia|D_2_Verrucomicrobiae|D_3_Verrucomicrobiales|D_4_Akkermansiaceae|D_5_Akkermansia	Medium	0.000258902520213141	154	38	0.36258310973383	0.678609116415592
Urban	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Micrococcales|D_4_Micrococcaceae	Medium	-4.31162940553747e-05	154	18	0.366142348566318	0.678609116415592
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Sphingobacteriales|D_4_Sphingobacteriaceae	Children	8.00434296912325e-06	154	5	0.365911316550563	0.678609116415592
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Paenibacillaceae	Children	1.18662223342888e-05	154	5	0.363920154396682	0.678609116415592
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Caulobacterales|D_4_Caulobacteraceae	Children	6.71805424475055e-06	154	3	0.368831668150452	0.678609116415592
Urban	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Micrococcales	Medium	-4.91275406158068e-05	154	18	0.365227749449738	0.678609116415592
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales	Medium	0.000744499838606845	154	30	0.365437161554847	0.678609116415592
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminococcaceae UCG-009	M	-8.44253736163374e-05	154	76	0.370762417306735	0.678858927245535
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_Mitochondria	M	0.000215342625767445	154	27	0.370667312619003	0.678858927245535
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Neisseriaceae	M	0.000206872519186636	154	17	0.37118353696804	0.678858927245535
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_Mitochondria|D_5_uncultured rumen bacterium	Children	5.5265934381634e-06	154	5	0.371862804843701	0.67897337998825
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured	Medium	-0.00045544666521346	154	126	0.372769545287675	0.679502101592269
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Enterobacteriales|D_4_Enterobacteriaceae|D_5_Proteus	M	0.00130105374056912	154	5	0.376075496324606	0.684349044410074
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pasteurellales|D_4_Pasteurellaceae|D_5_Aggregatibacter	Children	-5.61165232861688e-05	154	4	0.377205637130063	0.684349044410074
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria	Medium	-0.000222060579810799	154	39	0.377293251550331	0.684349044410074
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XI	Medium	-0.000143384660268279	154	15	0.378373744049256	0.685180085852353
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Ruminiclostridium 9	Children	-4.17034754323066e-05	154	102	0.379656916452145	0.685249614776741
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Neisseriaceae|D_5_Neisseria	M	0.000172146503261217	154	17	0.379257034417243	0.685249614776741
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Muribaculaceae|D_5_CAG-873	Medium	-0.000494567111863153	154	77	0.383100455496149	0.69033322667964
Gender	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Leptotrichiaceae	M	0.00028749786315242	154	23	0.384079355732063	0.690966291929741
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales	M	0.000208545985945564	154	36	0.3859060685602	0.693120035048581
Urban	D_0_Bacteria|D_1_Cyanobacteria|D_2_Melainabacteria|D_3_Gastranaerophilales|D_4_|D_5_	Medium	-0.000219101728741853	154	95	0.387486475648351	0.693695300307048
Gender	D_0_Bacteria|D_1_Lentisphaerae|D_2_Oligosphaeria|D_3_Oligosphaerales|D_4_Oligosphaeraceae|D_5_Z20	M	-0.000215199336549385	154	33	0.387312938360893	0.693695300307048
Age_grp	D_0_Archaea|D_1_Euryarchaeota|D_2_Methanobacteria|D_3_Methanobacteriales|D_4_Methanobacteriaceae|D_5_Methanosphaera	Children	-1.34524573967026e-06	154	4	0.389134335897009	0.694983022587599
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Veillonellaceae|D_5_uncultured	M	-0.000127663183367642	154	5	0.390099462269878	0.694983022587599
Age_grp	D_0_Bacteria|D_1_Spirochaetes|D_2_Spirochaetia|D_3_Spirochaetales|D_4_Spirochaetaceae|D_5_GWE2-31-10	Children	0.000183488463192929	154	25	0.389565610498168	0.694983022587599
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_|D_5_	M	2.85220324658591e-05	154	18	0.392604020243686	0.696637841468569
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pasteurellales|D_4_Pasteurellaceae|D_5_Haemophilus	M	0.00035961534749319	154	136	0.392926520937313	0.696637841468569
Gender	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured bacterium adhufec202|D_5_uncultured bacterium adhufec202	M	2.99505926106396e-05	154	18	0.391899070870878	0.696637841468569
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pseudomonadales|D_4_Moraxellaceae|D_5_Moraxella	M	9.58562620094561e-06	154	8	0.394144575832345	0.69767391960034
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Butyrivibrio	Children	-4.95659943695906e-05	154	69	0.396316717869614	0.70039278711789
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XI|D_5_Peptoniphilus	M	1.82928525653465e-05	154	3	0.39772848177447	0.701346124540287
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae|D_5_	Children	6.04086926567023e-05	154	8	0.398767187976585	0.701346124540287
Urban	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Leptotrichiaceae	Medium	-0.000284365352715419	154	23	0.398567846197972	0.701346124540287
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae UCG-007	Children	-4.29043370430247e-05	154	12	0.399610445091802	0.701708293534409
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_|D_3_|D_4_|D_5_	M	-1.13598130388233e-05	154	10	0.400920047962814	0.702886899374296
Gender	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Atopobiaceae|D_5_Atopobium	M	2.60785895901666e-06	154	2	0.401861166697013	0.703416763964088
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae|D_5_Solobacterium	Children	5.0966655761382e-05	154	31	0.403924405004311	0.705905983983724
Gender	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured rumen bacterium|D_5_uncultured rumen bacterium	M	4.49939025886863e-06	154	6	0.406305023951	0.708941095673615
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Ruminococcus] gnavus group	M	-0.000100469882339152	154	5	0.411136580696149	0.715104858367235
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Oribacterium	M	-2.5888562039575e-05	154	72	0.410722411370254	0.715104858367235
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Marinifilaceae|D_5_Odoribacter	Children	3.67629903510821e-05	154	44	0.414935158634918	0.717751145109706
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_uncultured proteobacterium	Children	7.0553048864377e-06	154	4	0.415265648896351	0.717751145109706
Urban	D_0_Archaea|D_1_Euryarchaeota|D_2_Thermoplasmata|D_3_Methanomassiliicoccales|D_4_Methanomethylophilaceae	Medium	3.65522747275904e-05	154	38	0.413743962960161	0.717751145109706
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Chitinophagales|D_4_Chitinophagaceae	M	-1.16208025998639e-05	154	5	0.414533667221818	0.717751145109706
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Deltaproteobacteria|D_3_Desulfovibrionales|D_4_Desulfovibrionaceae|D_5_uncultured	Children	-1.66551868499485e-06	154	6	0.417764877802993	0.720939075957829
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae AC2044 group	Medium	-3.3777398410597e-05	154	14	0.419057360915746	0.721998163377338
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Peptostreptococcaceae|D_5_Terrisporobacter	Children	-1.44848252054225e-05	154	17	0.419690122217526	0.721998163377338
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales	Children	0.000779801123253124	154	137	0.421105979456151	0.723303718223436
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales	Medium	-0.000196999935164824	154	36	0.421848399367433	0.723450292373121
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Streptococcaceae|D_5_Streptococcus	Children	0.000584758795936655	154	124	0.426561957588613	0.725565627679129
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiaceae 1|D_5_Clostridium sensu stricto 1	M	-0.000640303146080865	154	141	0.427035900759378	0.725565627679129
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae|D_5_Comamonas	M	-4.16090411034933e-05	154	5	0.426540903675984	0.725565627679129
Age_grp	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured Mollicutes bacterium|D_5_uncultured Mollicutes bacterium	Children	8.57683128869513e-06	154	20	0.426318182340512	0.725565627679129
Gender	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Coriobacteriales Incertae Sedis	M	-3.50796858659938e-06	154	8	0.426194525299988	0.725565627679129
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhizobiales	M	-1.65327542330109e-05	154	6	0.425012361849365	0.725565627679129
Gender	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Leptotrichiaceae|D_5_Sneathia	M	-3.51792257201043e-05	154	8	0.428003585862422	0.726089288188793
Age_grp	D_0_Archaea|D_1_Euryarchaeota|D_2_Methanobacteria|D_3_Methanobacteriales|D_4_Methanobacteriaceae|D_5_Methanobrevibacter	Children	0.000158236286576936	154	112	0.43619437596618	0.731132374214963
Gender	D_0_Bacteria|D_1_Cyanobacteria|D_2_Melainabacteria|D_3_Gastranaerophilales|D_4_|D_5_	M	-0.000194565442653038	154	95	0.433709809114032	0.731132374214963
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Planococcaceae|D_5_Lysinibacillus	Children	-0.00031053692139744	154	8	0.434423510663913	0.731132374214963
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae UCG-001	Children	-4.3553352413044e-05	154	45	0.433806750152249	0.731132374214963
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Pygmaiobacter	Medium	-3.03031499527728e-06	154	7	0.436952863063983	0.731132374214963
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae|D_5_Erysipelotrichaceae UCG-006	Medium	-1.45054262796587e-05	154	62	0.436079938297265	0.731132374214963
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_uncultured bacterium	Children	0.000244042145822442	154	106	0.433528858556024	0.731132374214963
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Aeromonadales|D_4_Succinivibrionaceae	M	-0.00595653528416989	154	133	0.433799928097275	0.731132374214963
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria	M	0.000191917938721028	154	39	0.436295160797864	0.731132374214963
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae NK4B4 group	Medium	-4.02571348242542e-07	154	1	0.44220706390729	0.733663018339663
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae|D_5_Catenibacterium	Medium	-0.000390867176060119	154	131	0.441228659169593	0.733663018339663
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae|D_5_Catenibacterium	M	-0.000381694192557057	154	131	0.443068060902838	0.733663018339663
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_uncultured bacterium	M	0.00023392714654414	154	106	0.443129797634764	0.733663018339663
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pasteurellales|D_4_Pasteurellaceae|D_5_Aggregatibacter	Medium	-4.89117034367237e-05	154	4	0.440610621760686	0.733663018339663
Age_grp	D_0_Archaea|D_1_Euryarchaeota|D_2_Methanobacteria|D_3_Methanobacteriales|D_4_Methanobacteriaceae	Children	0.000156892560171309	154	112	0.440200008484523	0.733663018339663
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Chitinophagales|D_4_Chitinophagaceae	Children	1.11847233346801e-05	154	5	0.441982439457117	0.733663018339663
Urban	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Atopobiaceae|D_5_Atopobium	Medium	-2.41931107755959e-06	154	2	0.44566081262306	0.735641011541213
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_[Eubacterium] ventriosum group	M	3.41733294135133e-05	154	39	0.44537531659024	0.735641011541213
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Planococcaceae	Medium	0.000619082068630379	154	20	0.449168745684561	0.740321540417218
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Lactobacillaceae	Children	0.000207436405320145	154	39	0.451568695003287	0.743164623615275
Urban	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Eggerthellaceae|D_5_Enterorhabdus	Medium	-8.42765468674705e-06	154	23	0.45846463685348	0.743204545358517
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Marinifilaceae|D_5_Sanguibacteroides	M	-2.06673890767535e-06	154	4	0.45736137421651	0.743204545358517
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Lactobacillaceae|D_5_Lactobacillus	Children	0.000205753087302723	154	39	0.454997976883182	0.743204545358517
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XI|D_5_Peptoniphilus	Medium	-1.64121305597303e-05	154	3	0.456797096407281	0.743204545358517
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Lachnospiraceae UCG-010	Children	9.96491053569816e-05	154	118	0.455902549789727	0.743204545358517
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_Butyricicoccus	M	-4.64387460375838e-05	154	124	0.457984657088634	0.743204545358517
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Barnesiellaceae	Children	-1.13083321503608e-05	154	2	0.453509300783777	0.743204545358517
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae	M	-0.00189436783231061	154	154	0.453524647652556	0.743204545358517
Age_grp	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Fusobacteriaceae	Children	-0.000201490976166996	154	45	0.457332526919062	0.743204545358517
Age_grp	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales|D_4_vadinBE97	Children	0.000258534807809431	154	92	0.454898990394362	0.743204545358517
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_Mitochondria	Medium	-0.000181481076148211	154	27	0.459273327674373	0.743204545358517
