Metadata	Feature	Value	Coefficient	N	N.not.0	P.value	Q.value
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhizobiales|D_4_Beijerinckiaceae|D_5_Methylobacterium	M	6.43835993926253e-05	177	3	0.285187111975899	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhizobiales|D_4_Beijerinckiaceae|D_5_Methylobacterium	Children	-6.77776707164453e-05	177	3	0.258156970932408	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_|D_5_	Low	-1.22963361897938e-05	177	9	0.274781563781211	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_	Medium	0.000293334715548586	177	83	0.225188391041683	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_Alphaproteobacteria bacterium canine oral taxon 081	Low	-0.000198807201800541	177	17	0.304977762670872	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_gut metagenome	Low	0.000283555938702794	177	107	0.290175880559308	0.638208507546232
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_uncultured bacterium	M	-0.000230008663189769	177	122	0.24622931568057	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_unidentified rumen bacterium RF32	Children	2.49816571205142e-05	177	17	0.273921643739298	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_Mitochondria|D_5_	Low	-0.000149289482028817	177	14	0.33012622522688	0.638208507546232
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_Mitochondria|D_5_	M	0.000134098829428005	177	14	0.275651383749044	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_Mitochondria|D_5_	Children	-0.000128605052441557	177	14	0.293215772342712	0.638208507546232
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_uncultured|D_5_uncultured alpha proteobacterium	M	-1.97915229058176e-05	177	13	0.230126935186838	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Sphingomonadales|D_4_Sphingomonadaceae|D_5_Sphingomonas	Children	-4.90231016339706e-06	177	4	0.268676978937375	0.638208507546232
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Deltaproteobacteria|D_3_Desulfovibrionales|D_4_Desulfovibrionaceae|D_5_Desulfovibrio	M	-0.000103114038315154	177	119	0.235347292043274	0.638208507546232
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Deltaproteobacteria|D_3_Desulfovibrionales|D_4_Desulfovibrionaceae|D_5_uncultured	M	-4.01266863536207e-06	177	9	0.287351615727396	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Aeromonadales|D_4_Succinivibrionaceae|D_5_uncultured	Low	-1.25466541544126e-05	177	20	0.316967310805137	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_|D_5_	Children	-0.000335548763717878	177	21	0.319398407160934	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae|D_5_Janthinobacterium	Low	-9.89934159962632e-05	177	16	0.255427751056245	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae|D_5_Janthinobacterium	Medium	-9.81291238842683e-05	177	16	0.224465515140774	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae|D_5_Oxalobacter	Children	1.49187973811338e-05	177	23	0.273327864443588	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Neisseriaceae|D_5_Neisseria	Low	-0.000174374300992407	177	28	0.329106694295313	0.638208507546232
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Neisseriaceae|D_5_Neisseria	M	0.000156472267026843	177	28	0.275125717525021	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Neisseriaceae|D_5_Neisseria	Children	-0.000144379889166736	177	28	0.311287807701198	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Coxiellales|D_4_Coxiellaceae|D_5_Coxiella	Medium	-1.31139172007126e-05	177	5	0.252533844736134	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Enterobacteriales|D_4_Enterobacteriaceae|D_5_Escherichia-Shigella	Children	0.00284105406576249	177	156	0.322915075768992	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Enterobacteriales|D_4_Enterobacteriaceae|D_5_Proteus	Children	-1.82502201727533e-05	177	4	0.285627493257125	0.638208507546232
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Enterobacteriales|D_4_Enterobacteriaceae|D_5_Providencia	M	4.08224617249043e-05	177	3	0.238596524610582	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Enterobacteriales|D_4_Enterobacteriaceae|D_5_Providencia	Children	-3.95655206676593e-05	177	3	0.250833804153608	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pasteurellales|D_4_Pasteurellaceae|D_5_	Medium	-2.26242830618856e-05	177	14	0.301695584990869	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pasteurellales|D_4_Pasteurellaceae|D_5_Aggregatibacter	Low	-9.1203078914814e-05	177	3	0.276641455863051	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pasteurellales|D_4_Pasteurellaceae|D_5_Aggregatibacter	Children	-7.38460822963613e-05	177	3	0.269671577630336	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pasteurellales|D_4_Pasteurellaceae|D_5_Haemophilus	Children	-0.000345049967585171	177	141	0.275426048141021	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pseudomonadales|D_4_Moraxellaceae|D_5_Moraxella	Low	-2.58148430677622e-05	177	5	0.327039995611062	0.638208507546232
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pseudomonadales|D_4_Moraxellaceae|D_5_Moraxella	M	2.15586594929765e-05	177	5	0.307604913674895	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pseudomonadales|D_4_Moraxellaceae|D_5_Moraxella	Children	-2.07122186937799e-05	177	5	0.324404792372428	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pseudomonadales|D_4_Pseudomonadaceae|D_5_Pseudomonas	Low	-8.14144110261257e-05	177	25	0.298139541838821	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pseudomonadales|D_4_Pseudomonadaceae|D_5_Pseudomonas	Medium	-7.21167458210009e-05	177	25	0.320481520756809	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pseudomonadales|D_4_Pseudomonadaceae|D_5_Pseudomonas	Children	-7.57001733481582e-05	177	25	0.225643579131845	0.638208507546232
Urban	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Anaeroplasmatales|D_4_Anaeroplasmataceae|D_5_Anaeroplasma	Low	-0.000263813464666438	177	116	0.310581720716531	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Izimaplasmatales|D_4_uncultured bacterium|D_5_uncultured bacterium	Children	-5.61112286074026e-05	177	30	0.325677317125177	0.638208507546232
Urban	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured bacterium adhufec202|D_5_uncultured bacterium adhufec202	Medium	2.16865361923481e-05	177	11	0.298592190083706	0.638208507546232
Urban	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured organism|D_5_uncultured organism	Medium	3.68812553814686e-05	177	40	0.304049447785727	0.638208507546232
Urban	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured prokaryote|D_5_uncultured prokaryote	Medium	-4.56236089967478e-05	177	55	0.318529163769419	0.638208507546232
Urban	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured rumen bacterium|D_5_uncultured rumen bacterium	Medium	-7.3352251222215e-06	177	9	0.246255537671158	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_uncultured rumen bacterium|D_5_uncultured rumen bacterium	Children	-5.59641372894774e-06	177	9	0.303480311724626	0.638208507546232
Urban	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_unidentified|D_5_unidentified	Low	-1.17151803432593e-05	177	11	0.231522671570047	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Verrucomicrobia|D_2_Verrucomicrobiae|D_3_Opitutales|D_4_Puniceicoccaceae|D_5_	Children	8.08252033712671e-06	177	7	0.278331541814914	0.638208507546232
Urban	D_0_Bacteria|D_1_WPS-2|D_2_uncultured rumen bacterium|D_3_uncultured rumen bacterium|D_4_uncultured rumen bacterium|D_5_uncultured rumen bacterium	Medium	-0.000105173484052021	177	47	0.325174653755751	0.638208507546232
Urban	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Bifidobacteriales|D_4_Bifidobacteriaceae	Low	-0.0016471332994089	177	17	0.31861494863333	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Corynebacteriales|D_4_Corynebacteriaceae	Children	-7.93524920399277e-06	177	34	0.266039183732858	0.638208507546232
Urban	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Micrococcales|D_4_Micrococcaceae	Low	-8.98535672984281e-05	177	17	0.263844571248558	0.638208507546232
Gender	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Micrococcales|D_4_Micrococcaceae	M	6.34941865724913e-05	177	17	0.324768208759576	0.638208507546232
Gender	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Coriobacteriaceae	M	7.54193638254833e-05	177	125	0.23094206067632	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Coriobacteriaceae	Children	-6.86855955883234e-05	177	125	0.272609144032079	0.638208507546232
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Barnesiellaceae	Low	2.76296735171957e-06	177	2	0.265198428181958	0.638208507546232
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Muribaculaceae	Medium	0.00191031156129019	177	170	0.309748960516278	0.638208507546232
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales|D_4_Tannerellaceae	Medium	0.000550024478920577	177	147	0.246255583193826	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Chitinophagales|D_4_Chitinophagaceae	Children	-2.3486265322316e-06	177	4	0.298021437010344	0.638208507546232
Gender	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Sphingobacteriales|D_4_Sphingobacteriaceae	M	0.000123430304113001	177	7	0.319380158957158	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Sphingobacteriales|D_4_Sphingobacteriaceae	Children	-0.000139327307780732	177	7	0.258726674359339	0.638208507546232
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Paenibacillaceae	M	2.85912450554163e-05	177	1	0.267035326963151	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Paenibacillaceae	Children	-2.76322894788247e-05	177	1	0.280843692012431	0.638208507546232
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Planococcaceae	Medium	0.000400342943789293	177	20	0.29155785613523	0.638208507546232
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Planococcaceae	M	0.000383771843752602	177	20	0.242408681123249	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Planococcaceae	Children	-0.000386728068435916	177	20	0.2363687541836	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Enterococcaceae	Children	7.79643347637132e-05	177	31	0.294002373197921	0.638208507546232
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Lactobacillaceae	Medium	-0.00134065272484901	177	30	0.302992691132558	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Streptococcaceae	Children	0.00138178239839872	177	138	0.285081853294907	0.638208507546232
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Christensenellaceae	Medium	-0.000792719823709929	177	169	0.248446068107331	0.638208507546232
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XI	Low	-0.000109865475654663	177	9	0.274846399177926	0.638208507546232
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XI	Medium	-0.000107625574083801	177	9	0.249025206270914	0.638208507546232
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XIII	Low	9.59487759720724e-05	177	130	0.281268112365089	0.638208507546232
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Family XIII	Medium	-8.73952337842135e-05	177	130	0.29012000555178	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae	Children	0.00346369918703036	177	176	0.289001567520608	0.638208507546232
Urban	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Fusobacteriaceae	Medium	-0.000650943162285921	177	57	0.22371729198923	0.638208507546232
Gender	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Fusobacteriaceae	M	0.000518091034458357	177	57	0.262528251708493	0.638208507546232
Urban	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Leptotrichiaceae	Low	-6.8208276912255e-05	177	22	0.327007295220999	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Leptotrichiaceae	Children	-5.74117821746144e-05	177	22	0.301261915218669	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Lentisphaerae|D_2_Lentisphaeria|D_3_Victivallales|D_4_vadinBE97	Children	-0.000259845714873194	177	107	0.232353557782448	0.638208507546232
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Caulobacterales|D_4_Caulobacteraceae	M	6.55374491654847e-05	177	3	0.267039608128938	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Caulobacterales|D_4_Caulobacteraceae	Children	-6.33807701311232e-05	177	3	0.280534311609613	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhizobiales|D_4_Beijerinckiaceae	Low	-8.60005311419267e-05	177	5	0.30071152820448	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhizobiales|D_4_Beijerinckiaceae	Medium	-7.41599021069744e-05	177	5	0.336013310698594	0.638208507546232
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhizobiales|D_4_Beijerinckiaceae	M	7.36900626956903e-05	177	5	0.26905545530015	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhizobiales|D_4_Beijerinckiaceae	Children	-7.33965606739745e-05	177	5	0.268462716255717	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_Mitochondria	Low	-0.000315254032739043	177	34	0.319072997134389	0.638208507546232
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_Mitochondria	M	0.000262041355279904	177	34	0.301912035040788	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales|D_4_Mitochondria	Children	-0.000271956691979976	177	34	0.281534465418853	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Sphingomonadales|D_4_Sphingomonadaceae	Children	-8.92120404384958e-06	177	7	0.264831236500004	0.638208507546232
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Deltaproteobacteria|D_3_Desulfovibrionales|D_4_Desulfovibrionaceae	M	-0.000127493450693396	177	147	0.248178318579554	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Neisseriaceae	Low	-0.000202903958160085	177	32	0.319532892379962	0.638208507546232
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Neisseriaceae	M	0.000185011587701624	177	32	0.258043077939388	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Neisseriaceae	Children	-0.000163293968886337	177	32	0.315427786235006	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pasteurellales|D_4_Pasteurellaceae	Medium	0.000407088768295586	177	143	0.33545356297197	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Pasteurellales|D_4_Pasteurellaceae	Children	-0.000436781003262235	177	143	0.229873082753011	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Xanthomonadales|D_4_Xanthomonadaceae	Low	4.37104717944233e-05	177	4	0.240349958577848	0.638208507546232
Urban	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Micrococcales	Low	-0.000224059036410836	177	17	0.315802384577364	0.638208507546232
Gender	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Micrococcales	M	0.000191587523252145	177	17	0.285029620005503	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Actinobacteria|D_3_Micrococcales	Children	-0.000208519366346188	177	17	0.242285162154427	0.638208507546232
Gender	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales	M	0.000101527376443303	177	151	0.315854306871201	0.638208507546232
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Bacteroidales	Medium	0.00810332755082157	177	177	0.246522597399449	0.638208507546232
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia|D_3_Cytophagales	Low	-3.73305326516711e-06	177	4	0.334376430395869	0.638208507546232
Gender	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales	M	0.000527116886975559	177	68	0.267079871138968	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhizobiales	Low	-0.000127947509848017	177	5	0.317407020642987	0.638208507546232
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhizobiales	M	0.000113726646164529	177	5	0.268079443299571	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhizobiales	Children	-0.000112090309827248	177	5	0.272499460143607	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales	Low	-0.000355538134875193	177	41	0.261316660321377	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales	Medium	-0.000300576553573947	177	41	0.30590268674923	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales	Children	-0.000302350377369796	177	41	0.231384979900527	0.638208507546232
Urban	D_0_Bacteria|D_1_Bacteroidetes|D_2_Bacteroidia	Medium	0.0080800281640602	177	177	0.246756213298853	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria	Low	-0.000480883695009898	177	43	0.275902760138858	0.638208507546232
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria	Medium	-0.000408376351322429	177	43	0.318488727546864	0.638208507546232
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria	M	0.000350796507054106	177	43	0.321609264107435	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria	Children	-0.000412040384081219	177	43	0.242142621418606	0.638208507546232
Age_grp	D_0_Bacteria|D_1_Proteobacteria|D_2_Deltaproteobacteria|D_3_Desulfovibrionales|D_4_Desulfovibrionaceae|D_5_uncultured	Children	3.60476951705641e-06	177	9	0.336500336428647	0.638309916524443
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Planococcaceae|D_5_Lysinibacillus	Medium	7.75799460040558e-06	177	8	0.338438438877138	0.638746641757933
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Erysipelotrichia|D_3_Erysipelotrichales|D_4_Erysipelotrichaceae|D_5_Asteroleplasma	M	0.000268217809814811	177	18	0.338216524767102	0.638746641757933
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_|D_4_|D_5_	M	-4.04896881054042e-05	177	25	0.338466291148905	0.638746641757933
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Betaproteobacteriales|D_4_Burkholderiaceae|D_5_Comamonas	M	-0.000241966696236556	177	6	0.337754227858012	0.638746641757933
Urban	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Coriobacteriales Incertae Sedis|D_5_uncultured	Medium	-2.96555555803433e-06	177	6	0.341420673376473	0.639295974724623
Gender	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Eggerthellaceae|D_5_Enterorhabdus	M	-5.69424985486138e-06	177	14	0.340654153879173	0.639295974724623
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Bacillales|D_4_Planococcaceae|D_5_Rummeliibacillus	Children	1.07828236552924e-06	177	1	0.342753370319807	0.639295974724623
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Lactobacillaceae|D_5_Lactobacillus	Low	-0.00132493543126125	177	29	0.344815110371525	0.639295974724623
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Clostridiales vadinBB60 group|D_5_uncultured organism	Low	0.000278415835539615	177	94	0.344346516231957	0.639295974724623
Age_grp	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Agathobacter	Children	0.000551791512972809	177	121	0.34408863067775	0.639295974724623
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Lachnospiraceae|D_5_Coprococcus 2	Medium	0.000218860171707844	177	131	0.343167085902192	0.639295974724623
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Clostridia|D_3_Clostridiales|D_4_Ruminococcaceae|D_5_GCA-900066225	Medium	8.55643518678358e-05	177	48	0.344176707740133	0.639295974724623
Age_grp	D_0_Bacteria|D_1_Fusobacteria|D_2_Fusobacteriia|D_3_Fusobacteriales|D_4_Leptotrichiaceae|D_5_Oceanivirga	Children	-8.33711549888331e-06	177	2	0.342230170080685	0.639295974724623
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rhodospirillales|D_4_uncultured|D_5_uncultured rumen bacterium	Medium	-6.00124121624869e-05	177	23	0.345703198863979	0.639295974724623
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Aeromonadales|D_4_Succinivibrionaceae|D_5_Succinivibrio	Medium	-0.00454894678582762	177	152	0.3437239827051	0.639295974724623
Urban	D_0_Bacteria|D_1_Tenericutes|D_2_Mollicutes|D_3_Mollicutes RF39|D_4_|D_5_	Low	-0.000177871397859869	177	136	0.34570624720163	0.639295974724623
Urban	D_0_Bacteria|D_1_Firmicutes|D_2_Bacilli|D_3_Lactobacillales|D_4_Lactobacillaceae	Low	-0.00132750175370093	177	30	0.343882478100306	0.639295974724623
Gender	D_0_Bacteria|D_1_Firmicutes|D_2_Negativicutes|D_3_Selenomonadales|D_4_Veillonellaceae	M	-0.000358578216545145	177	157	0.344607518592426	0.639295974724623
Urban	D_0_Bacteria|D_1_Proteobacteria|D_2_Gammaproteobacteria|D_3_Aeromonadales|D_4_Succinivibrionaceae	Low	-0.00893795739119286	177	162	0.344540604761045	0.639295974724623
Gender	D_0_Bacteria|D_1_Proteobacteria|D_2_Alphaproteobacteria|D_3_Rickettsiales	M	0.000239550314189679	177	41	0.345163718448812	0.639295974724623
Age_grp	D_0_Bacteria|D_1_Actinobacteria|D_2_Coriobacteriia|D_3_Coriobacteriales|D_4_Atopobiaceae|D_5_Atopobium	Children	-2.04618696034785e-06	177	4	0.348445339289653	0.639718646058066
